index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed
4591,42,高中及以上,男,177.8,89.8,中,未婚,有一父或一母,没有孩子,有山,通畅,劲风,雨夹雪,大,0.024,[60 75]
4592,28,高中及以上,男,167.6,92.5,中,已婚,父母健在,有一子女,平原,通畅,强风,冻雨,大,0.294,[70 65]
4593,34,初中,男,188.0,99.3,中,已婚,父母健在,有多个子女,平原,堵车,轻风,雷阵雨,小,0.187,[62 75]
4594,39,高中及以上,男,182.9,88.9,中,未婚,父母健在,没有孩子,平原,堵车,轻风,小雨,小,0.332,[80 84]
4595,45,初中,男,172.7,102.1,中,未婚,有一父或一母,没有孩子,有山,通畅,劲风,雷阵雨,大,0.125,[77 64]
4596,21,初中,男,167.6,78.9,中,未婚,有一父或一母,没有孩子,平原,堵车,狂风,晴,小,0.129,[61 81]
4597,24,初中,男,167.6,67.6,中,已婚,父母健在,没有孩子,有山,通畅,暴风,霜冻,中,0.4370000000000001,[61 64]
4598,40,初中,男,177.8,134.3,中,已婚,有一父或一母,有多个子女,有山,堵车,暴风,大到暴雪,中,0.385,[72 78]
4599,27,高中及以上,男,167.6,70.3,轻,未婚,父母健在,没有孩子,平原,通畅,暴风,阴天,小,0.13699999999999998,[88 65]
4600,30,小学及以下,男,180.3,105.7,中,未婚,有一父或一母,没有孩子,平原,通畅,轻风,冻雨,中,0.449,[82 79]
4601,22,初中,男,177.8,88.0,轻,未婚,有一父或一母,没有孩子,平原,堵车,轻风,冻雨,小,0.327,[75 74]
4602,20,初中,男,167.6,70.8,重,已婚,有一父或一母,没有孩子,平原,堵车,疾风,霜冻,小,0.28600000000000003,[80 68]
4603,20,初中,男,165.1,83.0,重,未婚,父母健在,没有孩子,平原,堵车,轻风,雷阵雨,小,0.429,[68 78]
4604,22,初中,男,170.2,63.5,中,未婚,父母健在,没有孩子,有山,堵车,台风,小雪,大,0.47,[61 80]
4605,20,高中及以上,男,175.3,81.2,中,未婚,有一父或一母,没有孩子,有山,堵车,轻风,霜冻,小,0.16,[75 76]
4606,22,初中,男,177.8,71.2,轻,已婚,有一父或一母,没有孩子,有山,堵车,狂风,雨夹雪,中,0.391,[84 85]
4607,31,高中及以上,男,177.8,100.7,轻,已婚,有一父或一母,有一子女,有山,堵车,大风,阴天,中,0.077,[81 86]
4608,31,初中,男,172.7,88.5,重,已婚,有一父或一母,没有孩子,平原,通畅,无风,中雪,小,0.28800000000000003,[82 77]
4609,39,小学及以下,男,182.9,97.5,中,已婚,有一父或一母,没有孩子,平原,通畅,劲风,冰雹,大,0.412,[81 60]
4610,40,初中,男,174.42525773195874,105.2,轻,已婚,父母健在,有多个子女,有山,堵车,台风,中雪,小,0.056,[86 76]
4611,19,初中,男,167.6,115.2,轻,未婚,有一父或一母,没有孩子,平原,通畅,狂风,冻雨,中,0.269,[66 83]
4612,30,初中,女,160.0,85.7,重,已婚,父母健在,有一子女,平原,堵车,软风,冻雨,大,0.017,[78 71]
4613,27,初中,男,170.2,84.4,重,已婚,有一父或一母,没有孩子,平原,通畅,强风,雨夹雪,小,0.255,[80 83]
4614,30,小学及以下,男,157.5,86.2,中,已婚,有一父或一母,没有孩子,平原,堵车,轻风,中雪,小,0.208,[78 81]
4615,36,初中,男,175.3,88.5,轻,已婚,父母健在,有多个子女,有山,堵车,微风,阴天,大,0.37,[61 65]
4616,19,初中,男,170.2,82.6,轻,未婚,父母健在,没有孩子,平原,堵车,和风,小雨,大,0.174,[62 78]
4617,19,初中,男,175.3,63.0,轻,已婚,有一父或一母,有一子女,有山,通畅,疾风,冰雹,中,0.184,[89 74]
4618,45,高中及以上,女,157.5,64.0,中,未婚,父母健在,没有孩子,有山,堵车,和风,冻雨,小,0.109,[61 83]
4619,38,初中,男,175.3,76.7,重,已婚,有一父或一母,没有孩子,平原,通畅,大风,多云,大,0.479,[89 81]
4620,29,高中及以上,男,175.3,85.3,中,已婚,父母健在,有一子女,有山,通畅,和风,小雨,小,0.141,[71 65]
4621,24,初中,男,172.7,90.7,轻,已婚,有一父或一母,有多个子女,有山,堵车,无风,中雪,中,0.435,[65 70]
4622,20,初中,男,170.2,66.7,轻,未婚,有一父或一母,没有孩子,有山,通畅,轻风,小雨,大,0.117,[82 85]
4623,41,高中及以上,男,167.6,89.8,轻,未婚,有一父或一母,没有孩子,有山,堵车,劲风,中雨,小,0.094,[85 88]
4624,31,高中及以上,男,167.6,68.0,中,已婚,父母健在,有多个子女,平原,堵车,暴风,霜冻,中,0.042,[62 82]
4625,28,初中,男,172.7,69.4,重,未婚,父母健在,没有孩子,平原,通畅,无风,冰雹,大,0.075,[89 60]
4626,37,高中及以上,女,160.0,85.3,重,已婚,父母健在,有多个子女,平原,堵车,强风,雷阵雨,大,0.154,[73 77]
4627,29,高中及以上,男,177.8,72.6,中,未婚,父母健在,没有孩子,有山,通畅,劲风,小雨,大,0.411,[70 68]
4628,24,高中及以上,男,172.7,69.4,中,已婚,有一父或一母,有一子女,有山,通畅,软风,中雨,大,0.35700000000000004,[61 86]
4629,26,小学及以下,男,170.2,80.7,重,已婚,有一父或一母,有多个子女,平原,堵车,强风,冻雨,大,0.463,[68 87]
4630,19,高中及以上,男,177.8,68.0,重,已婚,父母健在,有多个子女,有山,堵车,劲风,小雪,小,0.404,[78 73]
4631,29,初中,男,182.9,78.9,轻,未婚,父母健在,没有孩子,平原,通畅,大风,暴雨,中,0.444,[71 81]
4632,31,初中,男,160.0,66.2,轻,已婚,父母健在,没有孩子,平原,堵车,和风,雨夹雪,大,0.311,[79 85]
4633,30,初中,男,175.3,73.9,轻,未婚,父母健在,没有孩子,有山,通畅,微风,暴雨,中,0.422,[78 89]
4634,25,高中及以上,男,170.2,63.0,中,已婚,父母健在,有一子女,有山,堵车,和风,小雪,中,0.011,[71 88]
4635,33,高中及以上,男,185.4,101.2,轻,未婚,有一父或一母,没有孩子,有山,堵车,微风,霜冻,大,0.187,[73 83]
4636,34,高中及以上,男,180.3,130.6,重,未婚,父母健在,没有孩子,平原,堵车,微风,小雨,中,0.055,[76 76]
4637,40,高中及以上,男,177.8,117.9,中,未婚,父母健在,没有孩子,平原,通畅,软风,中雪,小,0.433,[69 70]
4638,28,初中,男,182.9,82.6,轻,未婚,有一父或一母,没有孩子,平原,堵车,劲风,冻雨,大,0.281,[78 83]
4639,20,初中,男,172.7,83.5,轻,已婚,父母健在,没有孩子,平原,通畅,轻风,冰雹,大,0.129,[68 85]
4640,21,初中,男,174.42525773195874,81.2,轻,已婚,父母健在,没有孩子,有山,通畅,轻风,雾,大,0.342,[72 78]
4641,38,初中,男,160.0,65.8,重,已婚,有一父或一母,有一子女,有山,通畅,软风,多云,小,0.048,[73 62]
4642,43,初中,男,170.2,99.8,轻,已婚,有一父或一母,没有孩子,有山,堵车,疾风,中雨,大,0.482,[62 86]
4643,31,高中及以上,男,177.8,97.1,重,已婚,有一父或一母,没有孩子,有山,通畅,和风,阴天,中,0.05,[76 76]
4644,30,初中,男,170.2,91.6,重,已婚,父母健在,有多个子女,有山,堵车,大风,雾,小,0.498,[60 68]
4645,36,初中,男,162.6,87.5,中,未婚,父母健在,没有孩子,平原,堵车,无风,暴雨,小,0.38,[75 62]
4646,29,高中及以上,男,167.6,76.7,重,已婚,父母健在,有多个子女,平原,堵车,台风,雷阵雨,小,0.412,[65 79]
4647,32,高中及以上,男,167.6,81.6,中,已婚,有一父或一母,没有孩子,有山,通畅,轻风,中雨,小,0.066,[73 89]
4648,22,初中,男,172.7,68.9,重,已婚,有一父或一母,有多个子女,平原,通畅,微风,阴天,中,0.012,[79 81]
4649,25,初中,男,167.6,78.9,轻,已婚,有一父或一母,有多个子女,平原,堵车,大风,大雨,大,0.212,[82 77]
4650,32,初中,男,175.3,101.2,重,未婚,父母健在,没有孩子,有山,通畅,无风,小雨,小,0.135,[64 70]
4651,20,初中,男,188.0,87.5,重,未婚,父母健在,没有孩子,有山,堵车,微风,雨夹雪,中,0.295,[76 61]
4652,21,初中,男,175.3,93.9,重,未婚,有一父或一母,没有孩子,有山,堵车,狂风,雷阵雨,中,0.484,[61 82]
4653,38,初中,男,175.3,99.3,轻,已婚,父母健在,没有孩子,平原,通畅,疾风,大雨,小,0.267,[72 72]
4654,34,高中及以上,男,174.42525773195874,109.3,重,未婚,有一父或一母,没有孩子,平原,通畅,劲风,冻雨,大,0.094,[81 60]
4655,20,初中,男,188.0,98.9,中,未婚,有一父或一母,没有孩子,有山,通畅,疾风,中雨,中,0.01,[64 64]
4656,39,高中及以上,男,165.1,83.0,中,已婚,父母健在,有多个子女,平原,通畅,强风,冻雨,大,0.084,[64 83]
4657,29,高中及以上,男,154.9,72.6,中,未婚,父母健在,没有孩子,有山,堵车,台风,中雨,大,0.391,[77 69]
4658,20,高中及以上,男,175.3,59.9,轻,未婚,有一父或一母,没有孩子,有山,通畅,烈风,大到暴雪,大,0.166,[82 75]
4659,25,初中,男,167.6,68.0,轻,未婚,父母健在,没有孩子,平原,通畅,台风,冻雨,大,0.235,[61 67]
4660,31,小学及以下,男,180.3,79.4,重,已婚,父母健在,有多个子女,平原,堵车,疾风,霜冻,大,0.248,[68 83]
4661,31,小学及以下,男,172.7,92.1,轻,已婚,父母健在,有一子女,有山,堵车,强风,霜冻,中,0.058,[75 79]
4662,31,初中,男,170.2,119.7,轻,已婚,有一父或一母,有多个子女,平原,通畅,轻风,大雨,中,0.4,[80 73]
4663,23,初中,男,180.3,63.0,重,已婚,有一父或一母,有一子女,平原,通畅,微风,小雪,小,0.297,[67 62]
4664,23,初中,男,174.42525773195874,85.3,轻,未婚,有一父或一母,没有孩子,有山,通畅,和风,雾,小,0.44,[86 74]
4665,23,初中,男,172.7,83.5,中,已婚,父母健在,有多个子女,有山,堵车,劲风,雨夹雪,大,0.285,[79 88]
4666,23,初中,男,165.1,96.6,重,未婚,有一父或一母,没有孩子,有山,堵车,大风,大到暴雪,中,0.307,[66 76]
4667,39,高中及以上,男,177.8,77.1,重,已婚,父母健在,有多个子女,有山,堵车,疾风,雷阵雨,大,0.34,[66 61]
4668,32,初中,男,170.2,104.8,轻,未婚,有一父或一母,没有孩子,有山,通畅,台风,霜冻,中,0.43,[82 77]
4669,23,初中,男,172.7,114.3,中,已婚,父母健在,有一子女,平原,通畅,轻风,小雪,大,0.081,[86 67]
4670,21,高中及以上,男,177.8,68.5,中,已婚,有一父或一母,有一子女,平原,堵车,和风,大到暴雪,小,0.152,[67 89]
4671,25,初中,男,170.2,68.0,轻,已婚,有一父或一母,没有孩子,有山,通畅,无风,小雪,小,0.29600000000000004,[80 73]
4672,21,高中及以上,男,185.4,68.0,重,已婚,父母健在,有多个子女,有山,通畅,大风,小雪,中,0.309,[86 67]
4673,20,初中,男,185.4,91.2,重,未婚,有一父或一母,没有孩子,有山,通畅,软风,暴雨,大,0.295,[76 87]
4674,25,高中及以上,男,170.2,83.9,轻,已婚,有一父或一母,有多个子女,有山,通畅,疾风,晴,小,0.395,[71 68]
4675,27,初中,男,170.2,81.6,重,未婚,父母健在,没有孩子,平原,堵车,劲风,冰雹,大,0.395,[84 64]
4676,19,初中,男,172.7,70.8,轻,未婚,有一父或一母,没有孩子,有山,通畅,疾风,暴雨,大,0.225,[79 78]
4677,24,初中,男,165.1,73.9,中,已婚,父母健在,有多个子女,有山,堵车,软风,大到暴雪,中,0.172,[68 84]
4678,28,高中及以上,男,165.1,79.8,中,未婚,父母健在,没有孩子,平原,通畅,无风,冻雨,中,0.16699999999999998,[66 65]
4679,27,高中及以上,男,167.6,65.3,轻,未婚,有一父或一母,没有孩子,平原,通畅,暴风,大到暴雪,大,0.491,[89 64]
4680,29,高中及以上,男,175.3,73.5,重,已婚,父母健在,没有孩子,有山,堵车,强风,雷阵雨,中,0.031,[64 84]
4681,36,高中及以上,男,188.0,94.8,重,未婚,父母健在,没有孩子,有山,堵车,暴风,冰雹,小,0.467,[62 79]
4682,30,高中及以上,男,190.5,128.8,轻,已婚,父母健在,有一子女,有山,堵车,软风,大到暴雪,中,0.158,[67 76]
4683,46,初中,男,188.0,86.2,重,未婚,父母健在,没有孩子,平原,通畅,无风,雨夹雪,中,0.155,[71 66]
4684,30,高中及以上,男,172.7,75.7,轻,未婚,有一父或一母,没有孩子,平原,通畅,轻风,小雪,中,0.334,[60 88]
4685,37,高中及以上,男,180.3,103.9,轻,未婚,父母健在,没有孩子,平原,堵车,无风,大到暴雪,中,0.059,[72 62]
4686,36,高中及以上,男,175.3,104.3,中,已婚,有一父或一母,没有孩子,有山,堵车,无风,冰雹,中,0.202,[69 63]
4687,32,高中及以上,男,182.9,77.1,轻,已婚,有一父或一母,没有孩子,有山,通畅,疾风,雷阵雨,小,0.132,[72 89]
4688,20,高中及以上,男,170.2,61.2,轻,已婚,有一父或一母,有一子女,平原,堵车,微风,冰雹,小,0.057,[74 67]
4689,22,初中,男,170.2,83.5,中,已婚,父母健在,有多个子女,平原,堵车,强风,晴,中,0.168,[87 76]
4690,30,初中,男,160.0,71.7,轻,已婚,父母健在,有一子女,平原,堵车,烈风,暴雨,中,0.337,[71 89]
4691,39,高中及以上,男,170.2,97.5,中,已婚,父母健在,没有孩子,平原,通畅,强风,小雨,中,0.028,[89 71]
4692,24,高中及以上,男,180.3,78.9,轻,未婚,有一父或一母,没有孩子,平原,堵车,微风,小雪,小,0.057,[84 88]
4693,23,高中及以上,男,170.2,93.0,重,未婚,父母健在,没有孩子,有山,通畅,台风,霜冻,大,0.005,[67 72]
4694,31,初中,男,172.7,78.5,轻,未婚,有一父或一母,没有孩子,平原,通畅,微风,阴天,中,0.314,[78 89]
4695,19,初中,男,170.2,83.5,中,未婚,有一父或一母,没有孩子,平原,通畅,软风,雾,中,0.191,[79 89]
4696,27,高中及以上,男,180.3,118.4,中,未婚,有一父或一母,没有孩子,有山,堵车,和风,冰雹,大,0.009000000000000001,[68 66]
4697,24,初中,男,180.3,88.0,中,未婚,有一父或一母,没有孩子,平原,通畅,和风,晴,大,0.4970000000000001,[68 83]
4698,22,初中,男,172.7,76.7,轻,已婚,有一父或一母,没有孩子,平原,通畅,无风,霜冻,小,0.126,[84 81]
4699,24,初中,男,170.2,71.2,中,未婚,有一父或一母,没有孩子,平原,堵车,强风,雷阵雨,小,0.297,[88 60]
4700,19,高中及以上,男,167.6,74.4,重,已婚,有一父或一母,没有孩子,平原,通畅,大风,雷阵雨,中,0.456,[67 79]
4701,26,高中及以上,男,165.1,58.5,中,未婚,有一父或一母,没有孩子,平原,堵车,轻风,冻雨,中,0.35700000000000004,[71 61]
4702,21,初中,男,160.0,77.6,中,未婚,父母健在,没有孩子,平原,通畅,无风,雾,大,0.111,[71 87]
4703,25,初中,男,175.3,71.2,重,未婚,父母健在,没有孩子,平原,堵车,暴风,中雨,小,0.079,[77 86]
4704,19,初中,男,167.6,64.4,中,未婚,父母健在,没有孩子,平原,通畅,烈风,雾,中,0.174,[77 87]
4705,34,初中,男,182.9,81.6,轻,未婚,父母健在,没有孩子,平原,通畅,大风,小雪,大,0.271,[82 67]
4706,41,初中,男,165.1,74.8,重,已婚,父母健在,没有孩子,平原,堵车,暴风,暴雨,中,0.244,[67 79]
4707,23,初中,男,177.8,73.9,轻,已婚,有一父或一母,有多个子女,平原,堵车,和风,暴雨,小,0.455,[74 70]
4708,39,高中及以上,男,190.5,92.5,中,已婚,父母健在,有多个子女,有山,堵车,强风,暴雨,小,0.109,[74 65]
4709,30,初中,男,175.3,68.0,重,已婚,有一父或一母,有一子女,平原,通畅,和风,小雪,大,0.062,[88 85]
4710,28,高中及以上,男,160.0,78.0,中,已婚,有一父或一母,没有孩子,有山,堵车,台风,小雪,小,0.382,[69 69]
4711,21,初中,男,177.8,79.8,重,未婚,父母健在,没有孩子,平原,通畅,轻风,多云,小,0.086,[67 86]
4712,19,高中及以上,男,182.9,74.8,重,未婚,有一父或一母,没有孩子,有山,堵车,和风,中雪,大,0.496,[85 85]
4713,36,小学及以下,男,177.8,101.6,中,已婚,父母健在,有多个子女,有山,通畅,劲风,暴雨,中,0.015,[66 88]
4714,33,高中及以上,男,185.4,113.4,中,已婚,父母健在,有一子女,有山,通畅,微风,雨夹雪,小,0.057,[71 79]
4715,39,初中,男,167.6,86.2,中,已婚,父母健在,有多个子女,平原,堵车,和风,阴天,大,0.312,[63 76]
4716,23,初中,男,177.8,93.9,中,已婚,有一父或一母,有一子女,有山,堵车,疾风,小雨,大,0.277,[66 71]
4717,20,初中,男,180.3,99.8,轻,未婚,父母健在,没有孩子,有山,通畅,微风,霜冻,小,0.35200000000000004,[69 70]
4718,20,初中,男,170.2,86.2,重,未婚,父母健在,没有孩子,平原,通畅,无风,晴,小,0.252,[84 89]
4719,23,高中及以上,男,170.2,88.5,轻,未婚,父母健在,没有孩子,有山,堵车,微风,小雪,大,0.229,[76 71]
4720,24,高中及以上,男,182.9,63.5,中,未婚,有一父或一母,没有孩子,有山,通畅,大风,冰雹,大,0.273,[87 86]
4721,44,初中,男,172.7,76.2,中,未婚,有一父或一母,没有孩子,有山,通畅,大风,雷阵雨,小,0.266,[60 81]
4722,49,初中,男,175.3,93.0,重,未婚,有一父或一母,没有孩子,平原,堵车,劲风,中雨,大,0.294,[62 89]
4723,35,高中及以上,男,165.1,67.1,轻,已婚,有一父或一母,没有孩子,有山,通畅,强风,霜冻,中,0.388,[83 71]
4724,22,高中及以上,男,177.8,101.6,轻,未婚,父母健在,没有孩子,有山,堵车,狂风,小雪,小,0.066,[63 68]
4725,26,初中,男,154.9,103.0,重,未婚,父母健在,没有孩子,平原,堵车,轻风,暴雨,大,0.125,[81 60]
4726,37,初中,男,172.7,103.9,轻,未婚,有一父或一母,没有孩子,有山,通畅,微风,冰雹,中,0.398,[88 78]
4727,29,初中,男,175.3,59.4,重,未婚,有一父或一母,没有孩子,有山,通畅,台风,冻雨,中,0.015,[76 70]
4728,23,高中及以上,男,170.2,91.2,轻,未婚,有一父或一母,没有孩子,有山,通畅,狂风,冻雨,小,0.08,[80 64]
4729,40,高中及以上,男,180.3,79.4,重,未婚,父母健在,没有孩子,平原,通畅,强风,雷阵雨,中,0.119,[64 65]
4730,23,初中,男,167.6,66.7,重,已婚,父母健在,有一子女,平原,通畅,强风,大雨,小,0.455,[63 88]
4731,25,高中及以上,男,175.3,130.6,中,未婚,有一父或一母,没有孩子,有山,堵车,暴风,雾,中,0.098,[88 72]
4732,51,高中及以上,男,175.3,89.8,轻,已婚,父母健在,没有孩子,有山,堵车,狂风,中雪,小,0.177,[69 70]
4733,39,高中及以上,男,182.9,108.9,重,未婚,有一父或一母,没有孩子,有山,通畅,轻风,阴天,小,0.017,[63 74]
4734,29,高中及以上,男,175.3,81.6,重,未婚,父母健在,没有孩子,平原,堵车,暴风,冻雨,大,0.4970000000000001,[88 83]
4735,28,初中,男,182.9,94.3,中,未婚,有一父或一母,没有孩子,有山,通畅,和风,中雨,大,0.289,[65 62]
4736,25,初中,男,180.3,70.3,重,未婚,有一父或一母,没有孩子,有山,堵车,台风,小雪,小,0.338,[86 66]
4737,34,初中,男,177.8,85.7,轻,未婚,父母健在,没有孩子,平原,堵车,强风,中雨,中,0.243,[84 84]
4738,21,高中及以上,男,170.2,74.8,重,已婚,有一父或一母,有一子女,平原,堵车,烈风,雨夹雪,大,0.28,[89 66]
4739,24,高中及以上,男,177.8,74.8,重,已婚,有一父或一母,有多个子女,有山,堵车,大风,大到暴雪,小,0.458,[85 62]
4740,25,高中及以上,男,182.9,81.6,中,未婚,父母健在,没有孩子,平原,堵车,劲风,中雪,小,0.219,[63 79]
4741,22,高中及以上,男,188.0,105.2,重,未婚,父母健在,没有孩子,有山,通畅,烈风,冰雹,小,0.223,[62 86]
4742,18,初中,男,174.42525773195874,64.4,轻,未婚,有一父或一母,没有孩子,有山,堵车,狂风,冰雹,大,0.225,[89 80]
4743,38,初中,男,160.0,59.0,轻,未婚,父母健在,没有孩子,有山,堵车,和风,暴雨,小,0.18,[64 80]
4744,26,小学及以下,男,172.7,62.1,轻,未婚,有一父或一母,没有孩子,有山,堵车,烈风,小雪,小,0.123,[87 84]
